rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.012938217458588558,3.7152323140347367,0.0036365253182757407,-0.004163552620444655,0.008580208525048594,-0.00576738874368754,0.0011744791411936184,0.012850679630535556,18.405640199917602,0.12782278562171134
0.009461444823410584,3.71822029487487,-0.0022270861384163787,0.0036365253182757407,-0.004163552620444655,0.008580208525048594,-0.00576738874368754,0.012938217458588558,18.144811293615078,-0.22958727889941044
0.00783841711727315,3.7246350472022676,0.0029879808401331864,-0.0022270861384163787,0.0036365253182757407,-0.004163552620444655,0.008580208525048594,0.009461444823410584,18.46429180540694,0.37641254849047057
0.007968379330023931,3.718980611056005,0.006414752327397633,0.0029879808401331864,-0.0022270861384163787,0.0036365253182757407,-0.004163552620444655,0.00783841711727315,18.049599671105955,-0.3394563918757467
0.0059930470817732345,3.730084279397878,-0.005654436146262487,0.006414752327397633,0.0029879808401331864,-0.0022270861384163787,0.0036365253182757407,0.007968379330023931,18.141665010071524,0.09643645976451753
0.006247488644712356,3.7373425907643596,0.011103668341872819,-0.005654436146262487,0.006414752327397633,0.0029879808401331864,-0.0022270861384163787,0.0059930470817732345,18.287076205795632,0.15651502654230898
0.005639247617719067,3.7379163624221654,0.007258311366481696,0.011103668341872819,-0.005654436146262487,0.006414752327397633,0.0029879808401331864,0.006247488644712356,18.039139172283505,-0.21959091865004987
0.005275033384173636,3.741009252515445,0.0005737716578058105,0.007258311366481696,0.011103668341872819,-0.005654436146262487,0.006414752327397633,0.005639247617719067,18.528113511013366,0.6306428747173436
0.006270528792827434,3.731124568818904,0.003092890093279621,0.0005737716578058105,0.007258311366481696,0.011103668341872819,-0.005654436146262487,0.005275033384173636,18.541672847261058,0.013651680953030931
0.0068453759403214205,3.741580653384348,-0.009884683696541163,0.003092890093279621,0.0005737716578058105,0.007258311366481696,0.011103668341872819,0.006270528792827434,18.4555149272586,-0.08255066382188447
0.006681219322077896,3.746597724658036,0.010456084565444002,-0.009884683696541163,0.003092890093279621,0.0005737716578058105,0.007258311366481696,0.0068453759403214205,18.513668228387044,0.059877463667900255
0.006863732751263277,3.744775975571998,0.005017071273688334,0.010456084565444002,-0.009884683696541163,0.003092890093279621,0.0005737716578058105,0.006681219322077896,18.184320232155308,-0.280607372741123
0.007195762008533818,3.7390058673225552,-0.0018217490860381602,0.005017071273688334,0.010456084565444002,-0.009884683696541163,0.003092890093279621,0.006863732751263277,18.237257780833087,0.054363796650014784
