rv_10,log_close,log_return_lag_1,log_return_lag_2,log_return_lag_3,log_return_lag_4,log_return_lag_5,rv_10_lag_1,log_volume,volume_change
0.03194375194467831,4.55903708744611,-0.042634697997855575,-0.03284571630783173,-0.021248284762841685,-0.0026968437555678904,0.010441794837087848,0.02029484245388527,17.759706421738414,0.17524900307725932
0.03201758342479412,4.565183579027074,0.06607760842013999,-0.042634697997855575,-0.03284571630783173,-0.021248284762841685,-0.0026968437555678904,0.03194375194467831,17.71745292404947,-0.04137325989448981
0.03178875608349323,4.557345135932744,0.006146491580963698,0.06607760842013999,-0.042634697997855575,-0.03284571630783173,-0.021248284762841685,0.03201758342479412,17.458249210246958,-0.22833419194521043
0.031243472510375285,4.5690307194502555,-0.007838443094329683,0.006146491580963698,0.06607760842013999,-0.042634697997855575,-0.03284571630783173,0.03178875608349323,17.317270965712204,-0.13149179370776753
0.029918368682041403,4.564590633771272,0.011685583517511589,-0.007838443094329683,0.006146491580963698,0.06607760842013999,-0.042634697997855575,0.031243472510375285,17.38022320594912,0.06497597501642871
0.031545101875064804,4.527108921297662,-0.004440085678983685,0.011685583517511589,-0.007838443094329683,0.006146491580963698,0.06607760842013999,0.029918368682041403,17.566874080522336,0.2052064433770271
0.03560892804357735,4.572568837224038,-0.03748171247360954,-0.004440085678983685,0.011685583517511589,-0.007838443094329683,0.006146491580963698,0.031545101875064804,17.60107651703967,0.03479406563313936
0.034941990117975844,4.573843368175464,0.04545991592637577,-0.03748171247360954,-0.004440085678983685,0.011685583517511589,-0.007838443094329683,0.03560892804357735,17.389430798181667,-0.19074865072196023
0.03292748157625915,4.58106803815347,0.001274530951426378,0.04545991592637577,-0.03748171247360954,-0.004440085678983685,0.011685583517511589,0.034941990117975844,17.265955142195043,-0.11615684272817273
0.028483838833531738,4.5952661080325266,0.007224669978005416,0.001274530951426378,0.04545991592637577,-0.03748171247360954,-0.004440085678983685,0.03292748157625915,17.289983184206385,0.024319041454065493
0.020910469070148294,4.588819821833117,0.014198069879056696,0.007224669978005416,0.001274530951426378,0.04545991592637577,-0.03748171247360954,0.028483838833531738,17.218958738011548,-0.06856087829297908
0.02113714414812289,4.58106803815347,-0.006446286199409457,0.014198069879056696,0.007224669978005416,0.001274530951426378,0.04545991592637577,0.020910469070148294,17.15887400355506,-0.058315262940839996
0.021112204383229312,4.573745275974227,-0.0077517836796472395,-0.006446286199409457,0.014198069879056696,0.007224669978005416,0.001274530951426378,0.02113714414812289,17.16320518864245,0.0043405782257666115
0.022628629771697967,4.602338345025696,-0.007322762179242659,-0.0077517836796472395,-0.006446286199409457,0.014198069879056696,0.007224669978005416,0.021112204383229312,17.268275196482836,0.11078837152874232
0.022464319885270898,4.605855375996484,0.02859306905146841,-0.007322762179242659,-0.0077517836796472395,-0.006446286199409457,0.014198069879056696,0.022628629771697967,17.211826042534824,-0.05488546138358086
0.017065144509490714,4.612852924081946,0.0035170309707881486,0.02859306905146841,-0.007322762179242659,-0.0077517836796472395,-0.006446286199409457,0.022464319885270898,17.161653193877285,-0.04893498001936092
0.011578377452736571,4.6277249544465935,0.0069975480854624905,0.0035170309707881486,0.02859306905146841,-0.007322762179242659,-0.0077517836796472395,0.017065144509490714,17.43791895813477,0.31819814743070474
0.013942937312575359,4.608698348008841,0.014872030364647237,0.0069975480854624905,0.0035170309707881486,0.02859306905146841,-0.007322762179242659,0.011578377452736571,17.29278278573858,-0.13509549102801144
0.014038292148858413,4.618397292761936,-0.01902660643775267,0.014872030364647237,0.0069975480854624905,0.0035170309707881486,0.02859306905146841,0.013942937312575359,17.06876075604377,-0.20070247410514874
