Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,log_return
2019-01-09 00:00:00-05:00,36.3024458115567,37.0798939513176,35.9041270744716,36.7871513366699,180396400,0.0,0.0,AAPL,0.016839122367316772
2019-01-10 00:00:00-05:00,36.5927924595392,36.9455232764864,36.1992701165937,36.9047317504883,143122800,0.0,0.0,AAPL,0.0031911387977339167
2019-01-11 00:00:00-05:00,36.6839752562496,36.8807345948014,36.3552375199338,36.5424003601074,108092800,0.0,0.0,AAPL,-0.009866534453617959
2019-01-14 00:00:00-05:00,36.1968697570458,36.2976494614171,35.8057456466098,35.9929084777832,129756800,0.0,0.0,AAPL,-0.015151307768997313
2019-01-15 00:00:00-05:00,36.0576925724757,36.8063438106775,36.0049026865628,36.7295608520508,114843600,0.0,0.0,AAPL,0.020259971325882198
2019-01-16 00:00:00-05:00,36.7319638438787,37.4038322109396,36.7127671863755,37.1782760620117,122278800,0.0,0.0,AAPL,0.012142710221263009
2019-01-17 00:00:00-05:00,37.0006988605833,37.8309366621987,36.7751427778918,37.3990211486816,119284800,0.0,0.0,AAPL,0.005919917712259082
2019-01-18 00:00:00-05:00,37.7925529922287,37.883736196489,37.4278238365754,37.6293869018555,135004000,0.0,0.0,AAPL,0.006140780087640962
2019-01-22 00:00:00-05:00,37.5310010891012,37.6077840459132,36.6215783444125,36.7847480773926,121576000,0.0,0.0,AAPL,-0.022702006824241838
2019-01-23 00:00:00-05:00,36.988705549343,37.2262600295817,36.4008221934982,36.9335174560547,92522400,0.0,0.0,AAPL,0.004036166058650981
2019-01-24 00:00:00-05:00,36.9791040832931,37.067885394659,36.4104174583611,36.6407699584961,101766000,0.0,0.0,AAPL,-0.007957917168656792
2019-01-25 00:00:00-05:00,37.3078466169193,37.943723500217,37.0295042538006,37.8549385070801,134142000,0.0,0.0,AAPL,0.03259989338449154
2019-01-28 00:00:00-05:00,37.3822299326644,37.5118064424649,36.8711331657931,37.5046081542969,104768400,0.0,0.0,AAPL,-0.00929763757940627
2019-01-29 00:00:00-05:00,37.4926180869337,37.9437304394,36.9791193360706,37.1158905029297,166348800,0.0,0.0,AAPL,-0.010418616185952079
2019-01-30 00:00:00-05:00,39.1722819029654,39.868143332858,38.4476236566622,39.6521873474121,244439200,0.0,0.0,AAPL,0.06610091959511077
2019-01-31 00:00:00-05:00,39.8585440496691,40.55200722198,39.4866166239355,39.9377288818359,162958400,0.0,0.0,AAPL,0.007175350171443995
2019-02-01 00:00:00-05:00,40.0625156861256,40.5472176404369,39.8153609670409,39.9569358825684,130672400,0.0,0.0,AAPL,0.00048080810299788723
2019-02-04 00:00:00-05:00,40.1704861117894,41.190285181382,40.1392910862518,41.0919036865234,125982000,0.0,0.0,AAPL,0.02800884027654016
2019-02-05 00:00:00-05:00,41.4782319297313,42.0109273201714,41.3558573470474,41.7949676513672,144406400,0.0,0.0,AAPL,0.016964829666045844
2019-02-06 00:00:00-05:00,41.9077383302324,42.1284980401506,41.4758263917181,41.8093605041504,112958400,0.0,0.0,AAPL,0.00034430879938662784
2019-02-07 00:00:00-05:00,41.36784215098,41.7373713427022,40.8735401970804,41.0175132751465,126966800,0.0,0.0,AAPL,-0.0191211214141207
2019-02-08 00:00:00-05:00,40.7235220219715,41.125961249139,40.5861606096633,41.0657157897949,95280000,0.1825,0.0,AAPL,0.0011744791411936184
2019-02-11 00:00:00-05:00,41.2199486321405,41.2585066129381,40.7861805408959,40.8295555114746,83973600,0.0,0.0,AAPL,-0.00576738874368754
2019-02-12 00:00:00-05:00,40.9910148083701,41.2078970059861,40.8946198605808,41.1813888549805,89134000,0.0,0.0,AAPL,0.008580208525048594
2019-02-13 00:00:00-05:00,41.3018740443834,41.5645433460738,40.9476304742873,41.0102844238281,89960800,0.0,0.0,AAPL,-0.004163552620444655
2019-02-14 00:00:00-05:00,40.8970215858495,41.2705404222121,40.8174971531461,41.1596908569336,87342800,0.0,0.0,AAPL,0.0036365253182757407
2019-02-15 00:00:00-05:00,41.2681420563999,41.3765831541225,40.9066692792635,41.0681266784668,98507200,0.0,0.0,AAPL,-0.0022270861384163787
2019-02-19 00:00:00-05:00,40.8970265264011,41.3139240478243,40.8440102315276,41.1910209655762,75891200,0.0,0.0,AAPL,0.0029879808401331864
2019-02-20 00:00:00-05:00,41.2536766260484,41.766969057816,41.2054809994854,41.4561004638672,104457600,0.0,0.0,AAPL,0.006414752327397633
2019-02-21 00:00:00-05:00,41.4006789514047,41.5380366818268,41.039206207959,41.2223510742188,68998800,0.0,0.0,AAPL,-0.005654436146262487
2019-02-22 00:00:00-05:00,41.3476564572293,41.6898501618153,41.2994608340788,41.6826210021973,75652800,0.0,0.0,AAPL,0.011103668341872819
2019-02-25 00:00:00-05:00,41.9694002722729,42.3814771804681,41.918792465378,41.9862670898438,87493600,0.0,0.0,AAPL,0.007258311366481696
2019-02-26 00:00:00-05:00,41.8609569686101,42.2441172110152,41.7308247160744,42.0103645324707,68280800,0.0,0.0,AAPL,0.0005737716578058105
2019-02-27 00:00:00-05:00,41.7404719988796,42.1718279352686,41.624798051894,42.1404991149902,111341600,0.0,0.0,AAPL,0.003092890093279621
2019-02-28 00:00:00-05:00,42.0079575524957,42.1501359604632,41.6705807586865,41.7260055541992,112861600,0.0,0.0,AAPL,-0.009884683696541163
2019-03-01 00:00:00-05:00,41.9983070860565,42.2079600717745,41.6633425369127,42.1645851135254,103544800,0.0,0.0,AAPL,0.010456084565444002
2019-03-04 00:00:00-05:00,42.3381014151726,42.8345234331519,41.923612342918,42.3766593933106,109744800,0.0,0.0,AAPL,0.005017071273688334
2019-03-05 00:00:00-05:00,42.3983334380482,42.4127917559943,42.060956751917,42.2995300292969,78949600,0.0,0.0,AAPL,-0.0018217490860381602
2019-03-06 00:00:00-05:00,42.0923057853787,42.289912697837,41.9163900373527,42.0561599731445,83241600,0.0,0.0,AAPL,-0.005770108249442796
2019-03-07 00:00:00-05:00,41.8995103917044,42.0368718023857,41.4536962040929,41.5693664550781,99185600,0.0,0.0,AAPL,-0.011642354610082783
2019-03-08 00:00:00-05:00,41.0440213293633,41.7067212694877,40.8464144913046,41.6681632995606,95997600,0.0,0.0,AAPL,0.002373854466094727
2019-03-11 00:00:00-04:00,42.2899070435814,43.1646686765172,42.2561697309763,43.1116523742676,128044000,0.0,0.0,AAPL,0.03405595010289009
2019-03-12 00:00:00-04:00,43.3767254172065,44.0201464029776,43.2249057015773,43.5960197448731,129870400,0.0,0.0,AAPL,0.011172538651118114
2019-03-13 00:00:00-04:00,43.9189354765531,44.1719671159514,43.598429223594,43.7888069152832,124130000,0.0,0.0,AAPL,0.0044123789120118495
2019-03-14 00:00:00-04:00,44.3165592758468,44.3647585859228,43.9936444900477,44.2755928039551,94318000,0.0,0.0,AAPL,0.011055337869743553
2019-03-15 00:00:00-04:00,44.5454915288889,45.1431254213699,44.2780015578159,44.8515357971191,156171600,0.0,0.0,AAPL,0.012924258172293257
2019-03-18 00:00:00-04:00,44.7744263051618,45.3985683840465,44.7720141334398,45.3094062805176,104879200,0.0,0.0,AAPL,0.01015682420883568
2019-03-19 00:00:00-04:00,45.3889212609613,45.5431494582668,44.8033336037721,44.9503326416016,126585600,0.0,0.0,AAPL,-0.007956493947112175
2019-03-20 00:00:00-04:00,44.8780390531589,45.663642065197,44.5165663574379,45.3431358337402,124140800,0.0,0.0,AAPL,0.008700644171528271
2019-03-21 00:00:00-04:00,45.7913620206769,47.3119565689269,45.7407542254698,47.0131378173828,204136800,0.0,0.0,AAPL,0.036168285358923136
2019-03-22 00:00:00-04:00,47.0733878748578,47.6396966231579,45.9745113630922,46.0395774841309,169630800,0.0,0.0,AAPL,-0.020925684014688084
2019-03-25 00:00:00-04:00,46.150431022672,46.2636927820517,44.9672129785533,45.4829139709473,175381200,0.0,0.0,AAPL,-0.012164668353453756
2019-03-26 00:00:00-04:00,46.1865846593346,46.4805828258161,44.4804326312112,45.0130004882813,199202000,0.0,0.0,AAPL,-0.010385390524247029
2019-03-27 00:00:00-04:00,45.4853212992356,45.7287116285278,44.9551619983184,45.4178466796875,119393600,0.0,0.0,AAPL,0.008953778689382297
2019-03-28 00:00:00-04:00,45.5335208054122,45.6805198841704,45.1913270122732,45.4780960083008,83121600,0.0,0.0,AAPL,0.0013256771568723735
2019-03-29 00:00:00-04:00,45.7455813428377,45.8058268004861,45.434712722201,45.7744979858398,94256000,0.0,0.0,AAPL,0.0064963198735563665
2019-04-01 00:00:00-04:00,46.181756554069,46.1913942090986,45.3961571324358,46.0853652954102,111448000,0.0,0.0,AAPL,0.006768320465660782
2019-04-02 00:00:00-04:00,46.0492123821138,46.8613235679808,46.0395747278029,46.7552909851074,91062800,0.0,0.0,AAPL,0.014431981510906411
2019-04-03 00:00:00-04:00,46.5697347630432,47.3529256452159,46.545635111217,47.075798034668,93087200,0.0,0.0,AAPL,0.0068316013260414366
2019-04-04 00:00:00-04:00,46.9408518656593,47.3216036211669,46.5432332931265,47.1577377319336,76457200,0.0,0.0,AAPL,0.0017390776489598636
2019-04-05 00:00:00-04:00,47.3408784512218,47.4975188426191,47.2155668735221,47.4734191894531,74106400,0.0,0.0,AAPL,0.006671853939007377
2019-04-08 00:00:00-04:00,47.3336515496283,48.2517917518713,47.3143725615936,48.2204666137695,103526800,0.0,0.0,AAPL,0.015613591077751288
2019-04-09 00:00:00-04:00,48.2734773607311,48.8831610384947,48.0108043964171,48.075870513916,143072800,0.0,0.0,AAPL,-0.003003150749892658
2019-04-10 00:00:00-04:00,47.8782626903075,48.3746882915356,47.7577717892221,48.3457679748535,86781200,0.0,0.0,AAPL,0.005598290385202542
2019-04-11 00:00:00-04:00,48.4012003394157,48.4373461418195,47.8204332668553,47.9433326721191,83603200,0.0,0.0,AAPL,-0.008358944953748448
2019-04-12 00:00:00-04:00,48.0035776336999,48.2301011320091,47.2830443478629,47.9240531921387,111042800,0.0,0.0,AAPL,-0.00040221145213248377
2019-04-15 00:00:00-04:00,47.8541741272186,48.1602220929566,47.7168127137054,48.0108108520508,70146400,0.0,0.0,AAPL,0.00180867892871861
2019-04-16 00:00:00-04:00,48.0662366160606,48.5265091089801,47.8493507664775,48.0156288146973,102785600,0.0,0.0,AAPL,0.00010034658511237637
2019-04-17 00:00:00-04:00,48.0855102970509,49.0108832718217,47.8613989715417,48.9506378173828,115627200,0.0,0.0,AAPL,0.019285840650998587
2019-04-18 00:00:00-04:00,48.9482285171319,49.1964395098129,48.8036416242516,49.1265563964844,96783200,0.0,0.0,AAPL,0.0035873531899266453
2019-04-22 00:00:00-04:00,48.8783412991599,49.3868130688348,48.7602588876965,49.2880096435547,77758000,0.0,0.0,AAPL,0.0032810873107704808
2019-04-23 00:00:00-04:00,49.2639136805787,50.0639751201865,49.1361936050049,49.998908996582,93292000,0.0,0.0,AAPL,0.014320345752221186
2019-04-24 00:00:00-04:00,49.9699905201108,50.2398889828022,49.8952867439795,49.9217948913574,70162400,0.0,0.0,AAPL,-0.0015435063512141411
2019-04-25 00:00:00-04:00,49.8422687301674,50.0663800508318,49.4301882127936,49.4687461853027,74172800,0.0,0.0,AAPL,-0.009116598802502818
2019-04-26 00:00:00-04:00,49.3771766167063,49.4012762710896,48.7072474082705,49.2325897216797,74596400,0.0,0.0,AAPL,-0.0047852830379047084
2019-04-29 00:00:00-04:00,49.2566851354429,49.635028377804,49.1265565636986,49.3072929382324,88818800,0.0,0.0,AAPL,0.001516202959599866
2019-04-30 00:00:00-04:00,48.9337688333165,49.0157017713769,47.981891359262,48.3578224182129,186139600,0.0,0.0,AAPL,-0.019444003729862214
2019-05-01 00:00:00-04:00,50.5772628793199,51.8857923276069,50.4206224983623,50.7314910888672,259309200,0.0,0.0,AAPL,0.04791884763153309
2019-05-02 00:00:00-04:00,50.5676299918038,51.244788394876,50.1555530917914,50.4013519287109,127985200,0.0,0.0,AAPL,-0.006528845091448687
2019-05-03 00:00:00-04:00,50.8206561822549,51.0495881772311,50.6616072975844,51.0279006958008,83569600,0.0,0.0,AAPL,0.012354556901495783
2019-05-06 00:00:00-04:00,49.2301653788369,50.3266331945586,49.0397913938027,50.2398796081543,129772400,0.0,0.0,AAPL,-0.015563429778857607
2019-05-07 00:00:00-04:00,49.6133404993868,49.9844509008809,48.3963815184871,48.8855743408203,155054800,0.0,0.0,AAPL,-0.027326776118965945
2019-05-08 00:00:00-04:00,48.6542208520585,49.4831987796241,48.6180750551956,48.8952026367188,105358000,0.0,0.0,AAPL,0.00019693637598816593
2019-05-09 00:00:00-04:00,48.2927494793032,48.6012058778315,47.3914799336714,48.3698654174805,139634400,0.0,0.0,AAPL,-0.0108022816037332
2019-05-10 00:00:00-04:00,47.7578391997692,48.103772183393,46.6329599431187,47.6997795104981,164834800,0.1925,0.0,AAPL,-0.01395022901366394
2019-05-13 00:00:00-04:00,45.4088959409746,45.8370736835763,44.2332140162228,44.9274940490723,229722400,0.0,0.0,AAPL,-0.05987682849439668
2019-05-14 00:00:00-04:00,45.0944166664206,45.8902984601012,44.8525068129765,45.6387138366699,146118800,0.0,0.0,AAPL,0.015706397012654083
2019-05-15 00:00:00-04:00,45.0605455594117,46.3862104087289,45.0000681012517,46.1854248046875,106178800,0.0,0.0,AAPL,0.011907923914811658
2019-05-16 00:00:00-04:00,45.9410992802836,46.5603878892497,45.6822539758518,45.9822235107422,132125600,0.0,0.0,AAPL,-0.004409391514084149
2019-05-17 00:00:00-04:00,45.2202035806194,46.1805859186579,45.1790793517142,45.7209587097168,131516400,0.0,0.0,AAPL,-0.005698068520502808
2019-05-20 00:00:00-04:00,44.3952943591697,44.5960799670079,43.611505157744,44.2912712097168,154449200,0.0,0.0,AAPL,-0.03176918837952547
2019-05-21 00:00:00-04:00,44.8065402885359,45.4790493398571,44.6807461397902,45.1403770446777,113459200,0.0,0.0,AAPL,0.018989504657535683
2019-05-22 00:00:00-04:00,44.6710735880451,44.9250796676646,44.1606436591672,44.2162818908691,118994400,0.0,0.0,AAPL,-0.0206840343143746
2019-05-23 00:00:00-04:00,43.4953883773913,43.6743992900349,43.0139864845705,43.4615211486816,146118800,0.0,0.0,AAPL,-0.017217114488400576
2019-05-24 00:00:00-04:00,43.5921610127564,44.0614667853598,43.20994294735,43.2946128845215,94858800,0.0,0.0,AAPL,-0.0038477618198848873
2019-05-28 00:00:00-04:00,43.2825075196928,43.6864965038476,43.0381799135876,43.1155891418457,111792800,0.0,0.0,AAPL,-0.004143584776337139
2019-05-29 00:00:00-04:00,42.6777380493872,43.386535875099,42.5761363487778,42.9099731445313,113924800,0.0,0.0,AAPL,-0.004780355592160834
2019-05-30 00:00:00-04:00,43.0478412460378,43.3574854449209,42.7381970471547,43.132511138916,84873600,0.0,0.0,AAPL,0.0051727583751168815
2019-05-31 00:00:00-04:00,42.6317745956273,43.057538321629,42.3318087245823,42.3511619567871,108174400,0.0,0.0,AAPL,-0.018281173804810535
2019-06-03 00:00:00-04:00,42.4793631061847,43.0405919326391,41.1899834064794,41.9229698181152,161584400,0.0,0.0,AAPL,-0.010161975316637761
2019-06-04 00:00:00-04:00,42.4406635087103,43.5026475733864,42.2181068957743,43.4566841125488,123872000,0.0,0.0,AAPL,0.03593079205998384
2019-06-05 00:00:00-04:00,44.5791428134054,44.7509004154546,43.8195461010525,44.1582183837891,119093600,0.0,0.0,AAPL,0.016014382123807014
2019-06-06 00:00:00-04:00,44.288850755565,44.8670150838116,44.0638727011422,44.8065376281738,90105200,0.0,0.0,AAPL,0.014575001389634856
2019-06-07 00:00:00-04:00,45.1186014952494,46.4273345739457,44.9395905817409,45.999153137207,122737600,0.0,0.0,AAPL,0.026268928284292947
2019-06-10 00:00:00-04:00,46.4007339721571,47.2619325632648,46.3547705038814,46.5870056152344,104883600,0.0,0.0,AAPL,0.012698666528461633
2019-06-11 00:00:00-04:00,47.1385458137341,47.4143228500075,46.8337407814057,47.1264495849609,107731600,0.0,0.0,AAPL,0.011512752931284176
2019-06-12 00:00:00-04:00,46.9184150686182,47.407074003328,46.7829461420653,46.9764747619629,73012800,0.0,0.0,AAPL,-0.003187466298561148
2019-06-13 00:00:00-04:00,47.0998518590133,47.6054426111626,46.8337532116329,46.9668006896973,86698400,0.0,0.0,AAPL,-0.0002059556099842652
2019-06-14 00:00:00-04:00,46.3378324075043,46.8313268763074,46.0354450956454,46.6257057189941,75046000,0.0,0.0,AAPL,-0.0072889698964635485
2019-06-17 00:00:00-04:00,46.6644118640205,47.1627492906515,46.4878186946752,46.9039039611816,58676400,0.0,0.0,AAPL,0.005948898184802598
2019-06-18 00:00:00-04:00,47.4264216836892,48.4521169739724,47.2232183176427,48.0070037841797,106204000,0.0,0.0,AAPL,0.02324600033570645
2019-06-19 00:00:00-04:00,48.3045477426514,48.3529326563034,47.7312226901314,47.8666915893555,84496800,0.0,0.0,AAPL,-0.002927023819291108
2019-06-20 00:00:00-04:00,48.4714702786456,48.5295299652859,47.9054021760943,48.251335144043,86056000,0.0,0.0,AAPL,0.008003610166413822
2019-06-21 00:00:00-04:00,48.0916846290743,48.5876006187139,47.934440993151,48.0868453979492,191202400,0.0,0.0,AAPL,-0.0034148435233758434
2019-06-24 00:00:00-04:00,48.0287813164649,48.4206777942998,47.9392758507024,48.038459777832,72881600,0.0,0.0,AAPL,-0.0010067198042227332
2019-06-25 00:00:00-04:00,48.002165109388,48.2029507083699,47.2425684016889,47.3103065490723,84281200,0.0,0.0,AAPL,-0.01527376624860377
2019-06-26 00:00:00-04:00,47.8425109576818,48.6214609519034,47.74090926599,48.3335876464844,104270000,0.0,0.0,AAPL,0.021398546184947076
2019-06-27 00:00:00-04:00,48.4521201822581,48.7617681731076,48.2779484935789,48.3190727233887,83598800,0.0,0.0,AAPL,-0.0003003522748215026
2019-06-28 00:00:00-04:00,48.0626534340698,48.2610213084921,47.6683428376908,47.8788032531738,124442400,0.0,0.0,AAPL,-0.009153477450129621
2019-07-01 00:00:00-04:00,49.1488163924187,49.4681391182118,48.5392026285189,48.7569236755371,109012000,0.0,0.0,AAPL,0.018174325807895464
2019-07-02 00:00:00-04:00,48.7230622142964,49.1391474382735,48.7109659839334,49.0423812866211,67740800,0.0,0.0,AAPL,0.005837637023007325
2019-07-03 00:00:00-04:00,49.175439789488,49.4560561343532,49.0327138471219,49.4487991333008,45448000,0.0,0.0,AAPL,0.00825292481479556
2019-07-05 00:00:00-04:00,49.1923647822761,49.610867749311,49.0835024071577,49.4052429199219,69062000,0.0,0.0,AAPL,-0.0008812227662695626
2019-07-08 00:00:00-04:00,48.5779136345548,48.7206395520649,47.9973315039621,48.3868064880371,101354400,0.0,0.0,AAPL,-0.020829367204574734
2019-07-09 00:00:00-04:00,48.1884362481618,48.7472473515306,48.0940915643625,48.6819343566895,82312000,0.0,0.0,AAPL,0.006080820158581357
2019-07-10 00:00:00-04:00,48.8295046250759,49.2842926323364,48.7593487015813,49.1633377075195,71588400,0.0,0.0,AAPL,0.009840173677319708
2019-07-11 00:00:00-04:00,49.1826918925005,49.4439549781232,48.7956383403291,48.8053131103516,80767200,0.0,0.0,AAPL,-0.0073089950310789575
2019-07-12 00:00:00-04:00,48.9746463084386,49.3496072982194,48.9141688485143,49.1802711486816,70380800,0.0,0.0,AAPL,0.007653368021380835
2019-07-15 00:00:00-04:00,49.3713847888476,49.8019840648202,49.3496137863129,49.6423263549805,67789600,0.0,0.0,AAPL,0.009351273596353682
2019-07-16 00:00:00-04:00,49.4923406135215,49.8600446583585,49.2286597347493,49.4705696105957,67467200,0.0,0.0,AAPL,-0.0034658843260517713
2019-07-17 00:00:00-04:00,49.3617037038504,49.6132883138789,49.1730143235163,49.1923675537109,56430000,0.0,0.0,AAPL,-0.005639458994366908
2019-07-18 00:00:00-04:00,49.3496113037606,49.8044030205055,49.2770376077106,49.7511825561523,74162400,0.0,0.0,AAPL,0.011295752852946706
2019-07-19 00:00:00-04:00,49.7826212918035,49.9543788918047,48.9528723633673,49.0085105895996,83717200,0.0,0.0,AAPL,-0.015040264763932498
2019-07-22 00:00:00-04:00,49.2649316834578,50.1309692524214,49.2552569151387,50.1285514831543,89111600,0.0,0.0,AAPL,0.022596767117489147
2019-07-23 00:00:00-04:00,50.4285311697524,50.5373898687827,50.1454933845214,50.5204544067383,73420800,0.0,0.0,AAPL,0.007787556384291072
2019-07-24 00:00:00-04:00,50.2374296938129,50.5954553208411,50.1164747409146,50.4793395996094,59966400,0.0,0.0,AAPL,-0.0008141563020891418
2019-07-25 00:00:00-04:00,50.5325436883838,50.6172136044582,50.0100175753983,50.0801734924316,55638400,0.0,0.0,AAPL,-0.007938944639184431
2019-07-26 00:00:00-04:00,50.1914498375059,50.7357469478774,50.1092013822833,50.2543487548828,70475600,0.0,0.0,AAPL,0.0034718944887508485
2019-07-29 00:00:00-04:00,50.4285290789106,50.9558907814041,50.4236898483483,50.7236557006836,86693600,0.0,0.0,AAPL,0.009295298068854763
2019-07-30 00:00:00-04:00,50.501100252968,50.839776266409,50.1503316997179,50.5059394836426,135742800,0.0,0.0,AAPL,-0.004301440746329543
2019-07-31 00:00:00-04:00,52.3541249116158,53.5515778306297,51.1155477644945,51.5364685058594,277125600,0.0,0.0,AAPL,0.020198740491047307
2019-08-01 00:00:00-04:00,51.7445117283593,52.7436005184239,50.0124401319018,50.4212646484375,216071600,0.0,0.0,AAPL,-0.021876679671072097
2019-08-02 00:00:00-04:00,49.7197250964253,49.9374424583065,48.7762782732724,49.3544425964356,163448400,0.0,0.0,AAPL,-0.021385219677562795
2019-08-05 00:00:00-04:00,47.8957341915191,48.0553918927054,46.5870009717279,46.7708511352539,209572000,0.0,0.0,AAPL,-0.05376761415675446
2019-08-06 00:00:00-04:00,47.4893201754421,47.9150838569211,46.9401838042171,47.6562385559082,143299200,0.0,0.0,AAPL,0.018753376214917683
2019-08-07 00:00:00-04:00,47.2716042593317,48.2755286515162,46.8869684871093,48.1497344970703,133457600,0.0,0.0,AAPL,0.010302078045957952
2019-08-08 00:00:00-04:00,48.4303479689343,49.2359081581129,48.2344015942357,49.2117156982422,108038000,0.0,0.0,AAPL,0.021816094949872245
2019-08-09 00:00:00-04:00,48.8814706906402,49.2359988994731,48.3933821066523,48.8061943054199,98478800,0.1925,0.0,AAPL,-0.008274481807299505
2019-08-12 00:00:00-04:00,48.473520897657,49.0635972591393,48.3593909780549,48.6823539733887,89927600,0.0,0.0,AAPL,-0.0025406142737898207
2019-08-13 00:00:00-04:00,48.813479438591,51.513736335782,48.6823497229211,50.7439689636231,188874000,0.0,0.0,AAPL,0.041476149686695774
2019-08-14 00:00:00-04:00,49.3331346810381,50.1296134101969,49.1947203889138,49.2335739135742,146189600,0.0,0.0,AAPL,-0.030216985315952627
2019-08-15 00:00:00-04:00,49.4059855359073,49.8139364407591,48.4856616335558,48.9883193969727,108909600,0.0,0.0,AAPL,-0.004993897348858578
2019-08-16 00:00:00-04:00,49.6050997096076,50.3044483009027,49.4982543742402,50.1441802978516,110481600,0.0,0.0,AAPL,0.023320571728782546
2019-08-19 00:00:00-04:00,51.1446360131274,51.6570052834043,51.0013678113895,51.0790748596191,97654400,0.0,0.0,AAPL,0.018472457634356232
2019-08-20 00:00:00-04:00,51.2077692816901,51.8075570743048,51.071785664871,51.0814971923828,107537200,0.0,0.0,AAPL,4.7422067349423e-05
2019-08-21 00:00:00-04:00,51.720150171138,51.8804144955222,51.3826180085187,51.6351585388184,86141600,0.0,0.0,AAPL,0.01078046602320537
2019-08-22 00:00:00-04:00,51.7687062102272,52.072242408087,51.1762029591607,51.5914421081543,89014800,0.0,0.0,AAPL,-0.0008469993781381469
2019-08-23 00:00:00-04:00,50.8556705151766,51.4918849500082,48.8086240320657,49.2068634033203,187272000,0.0,0.0,AAPL,-0.04732269427909941
2019-08-26 00:00:00-04:00,49.988778323377,50.3117413395295,49.7945143814078,50.1417617797852,104174400,0.0,0.0,AAPL,0.018821115487843265
2019-08-27 00:00:00-04:00,50.4744246065188,50.6419771712489,49.4229748310646,49.5759582519531,103493200,0.0,0.0,AAPL,-0.011348225766872666
